comment,label
saya yang suku jawa biasa saja kalau di bully <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jateng kalem saya kira ramah tenyata umr rendah,1
pilih jawa timur lah hobby mahal biar bacot tetangga diam pokok sound tetap maju <EMOJI_THUMBS_UP>,1
jawa rupa rupa warna,1
inti jawa,1
tidak jabar tidak ganggu dan rusak fasiltas publik tidak seperti jatim <EMOJI_CLAPPING_HANDS> jabar hanya di sekitar kampung saja tidak sampai ke jakarta ngerusuh sound e <EMOJI_PILE_OF_POO> <EMOJI_MIDDLE_FINGER>,1
jateng maling motor jogja klitih banten orang tidak ada toleransi ah normal jawa,1
ras,0
tambah lagi jatim coba,1
jateng buat tempat libur dari hiruk pikuk nya jabar dan jatim <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
wah seru nih jawa teriak jawa <EMOJI_FIRE> nyala jawa,1
umr di daerah saya hanya juta lebih bjir,0
jual agama itu darimana memang sound horeg hanya jatim lol,0
umr rendah mah dari jaman majapahit <EMOJI_MOAI>,0
gp joget yang penting tidak rugi orang lain <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
jateng adem nan indah dengan gunung slametnya,0
jabar harus ormas lah,1
tambah lagi yang lagi viral acara coba <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yang ahli bikin makam palsu dari provinsi mana,1
jangan sampai ke jateng ya anjing,1
semua yang aneh dan hebat dari jawa <EMOJI_FIRE>,1
jateng gus an habib an wali an wkwk ganyadar,1
konten pecah belah bangsa <EMOJI_ENRAGED_FACE> <EMOJI_ENRAGED_FACE>,0
adminnya dari mana pengin tau,0
jawa tengah umr rendah <EMOJI_RAISING_HANDS>,1
deh lama sangat tidak lihat meme ampun dj,0
kalau di jateng ada umk rendah <EMOJI_SAD_BUT_RELIEVED_FACE>,1
jawa barat hasil duit dengan goyang sadbor dan tidak ngerusak fasilitas umum beda hal jawa timur sudah ngerusak keluar duit yang kata beberapa miliar ngerusak fasilitas umum <EMOJI_FACE_WITH_TEARS_OF_JOY> hanya orang sdm rendah saja yang ada di jawa timur <EMOJI_FACE_WITH_TEARS_OF_JOY> makanya banyak yang begitu,1
ini orang mana yang posting mau saya editin daerah,0
apakah ini awal mula perang suku saling hina suku,0
macam jawa bah judul <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
rsj rumah sakit jawa,1
gegara orang seperti begitu semua kena <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ekhem senggol dong  emoji smiling face with heart-eyes ,0
untung jawa kalimantan orang nya tidak seperti jawa sono <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sumatra ijin ketawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
motor kamu baru vario gaya kamu sok katai kuli bang,0
bangsa sejawa sepridavan,1
jabar tidak tidak rugi orang lain,0
dj slow bas nyaman di telinga hanya di sabi tidak bang <EMOJI_WINKING_FACE_WITH_TONGUE>,0
jawatengah masih aman <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sumbar nasipadang dulu gas <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
yogyakarta tidak ada min,0
gwa jawa barat tidak ada yang sama di vidio di atas tuh,0
alhamdulillah jakarta tidak masuk sdm low walaupun di pulau jaya,1
jawa tengah warteg kagak warteg kagak wareg <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sunda jawa sunjaw,1
sadbor rugi siapa,0
jawa tengah maling mobil rental,1
jawa tengah klitih,1
yang maling di indomaret jawa mana min,1
kita pindah ke banten saja kaya sana aman tentram <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sunda ngemis,1
saya malu anjir <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sia sia soekarno sama soeharto fokusin bangun di jawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
jawa tengah banyak gengster,1
inti jatim sudah makmur makanya tinggal nglakuin yang senang,0
jawa selatan tidak ada,1
klitih bang jateng <EMOJI_CRYING_FACE>,0
jawa hama,1
umr kamu masih ngesot noh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
untung ibu orang jateng,1
di jawa tengah ada yang wakil yaitu sih miftah,1
jateng umr rendah anjing <EMOJI_MOAI> klitih rajalela serasa hidup di gotham <EMOJI_FACE_WITH_TEARS_OF_JOY> pati kota yang orang orgnya punya fetish nyuri <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
real jawa hama <EMOJI_CRYING_FACE>,1
kalau jogetmah tidak hanya dari sunda kalau horeg tidak hanya dari vrindavan,1
lumbung suara milu <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
memang di jawa pada seperti begitu ya,1
bapak ta im jawa mana yang katai tukang es itu,1
luar jawa berita bunuh tiap hari ada <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
ada saja gebrak jawa jawa orisinal rasa saing aneh jawa barat,1
seluruh komen ini pada ras orang anjing,0
utu horeg harga millyaran,0
banten ada dinasti main nya main aman diam senyap olah tidak ada gerak kaya keluarga besar,1
pesona jawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
itu pak ganjar ya <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
dan nasib bangsa indonesai di tentu mereka dengan suara pilih banyak karena negara ini tergntung mereka mohon untuk bangun manusia benar jadi prioritas,0
jangan ras sama suku jawa yang pada komen ingat banyak orang luar jawa yang nimba ilmu bahasa di jawa khusus nya di kampung inggris pare diri jangan buta akan fakta kalian,0
padahal dulu tanah jawa tidak begini <EMOJI_CRYING_FACE>,1
jawa tengah yang lucu umr nya <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
yang istirahat di indomaret sampai rugi juta itu bagi mana nganjuk itu mana ya o iya itu sih di mesir ya salah saya,1
jawa sedang tidak baik baik saja,1
clan jawa sedang tidak baik saja <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
untung saya banten <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
plat a aman sholawatan spot view pandang objek wisata umr kalah tapi tani seperti <EMOJI_FACE_BLOWING_A_KISS>,0
pada ras sema,0
saya madura swasta turut prihatin,1
ada apa ini,0
pulau yang rasa agam paling kental tapi sifat dan pola pikir primitif,1
madura pride bro keren,1
mexico tolak modern <EMOJI_CLAPPING_HANDS>,1
bangga anjay h <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
pantas saja madura tinggal jauh <EMOJI_FACE_WITH_TEARS_OF_JOY> dekki mun ekoca sdm rendah ngamok waktu,1
kali ini saya benar malu jadi orang sampang tidak kuat terus katai sdm sdm rendah tapi nyata memang seperti begini kan tapi apadaya sisi lain saya masih vinta tanah air lahir hanya saja saya malu dengan semua ejek itu <EMOJI_CRYING_FACE>,0
please jangan jadi bangga hal seperti begini yang buat citra masyarakat madura makin buruk,1
sdm rendah malu,1
norak,0
mexico sedang tidak baik saja,1
pola pikir primitif,0
atas lihat sambil ngopi rakyat carok banyak yang mati hanya gara gara pilih kasihan keluarga kalau sampai mati,0
primitif tingkat dan,0
itu bukan sih rok tapi pembvnvhan karena lawan tangan kosong tidak pakai celurit seperti yang lain,0
saya malu jadi orang madura sungguh <EMOJI_CRYING_FACE> kenapa selalu saja ada keras seperti ini antem saja tidak usah pakai clurit sgalak <EMOJI_CRYING_FACE>,1
gila kawan <EMOJI_FACE_WITH_TEARS_OF_JOY> <EMOJI_FIRE>,0
sampang mana nih tradisi ini apa indak bisa di hilang,0
akatsuki serang konoha,0
aduh belan pilkada kok sampai begitu kalau yang di dukung menanv mereka juga tidak bakal angkat jadi jabat tapi kapai pikir bodoh,0
cerdas emosional cacat <EMOJI_THUMBS_DOWN>,0
jual warung saja sih biar bisa di malingin repot jadi mdr mah akan dunia milik sendiri <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
pilkada sementara silaturahmi lama,0
rasa hebat ya kalau acarok memang tidak bisa diomongin dengan baik,0
kita perlu minta bantu uciha itachi dengan jutsu mata izanaminya,0
sdm rendah,0
pantas di usir dari kalimantan orang primitif satu lagi serakah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
milu min,0
tolong warga madura yang punya celurit agar ambil dan bersih biar tidak banyak tel koran carok lagi carok lagi,0
kira yang di bela sampai ada nyawa yang layang akan peduli dengan keluarga yang di tinggal atau masyarakat tidak politik hanya musim tretan jangan di anggap serius semua banyak main,0
nyala abang ku <EMOJI_FIRE>,0
istighfar untuk orang madura apalagi orang orang ujung bisa tidak emosi itu ge perlu damping senjata tajam logis dikit mohon ubah adat seperti nih di hilang,0
pikir manusia iq rendah ya begini jadi,1
ayo baik sampang ed min wkwk <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kenapa kalau yang seperti begini tidak di pidana,0
info tahlil,0
sih paling bxk xawa <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tetap saja primitif sebut sdm rendah tapi nyata otak tidak bisa ajak maju,0
carok karena politik yang carok masyarakat yang tepuk tangan jabat nya,0
keroyok,0
murid patimura kah,0
lalai orang yang kurang paham di bodoh dengan pikir rendah akan sdm miris,0
viral deh sekarang,0
budaya primitif seperti begini harus kurang i <EMOJI_CRYING_FACE>,0
mati sekarat,0
parkara pilkada ajiah mad,0
resiko carok istri harus siap jadi janda padahal kalah menang cari makan tanggung sendiri memang sangat pendek pikir orang sana <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
tradisi bebek carok tiap tahun di madura selalu saja ada,1
ini kalau umpama hukum islam semua yang libat dalam carok hukum pancung,0
mereka ini sudah dewasa atau tidak sih,0
untung saya lahir di sumenep jarang ada carok,0
adat yang akan sl lestari,0
aduh stretanan kok malah makan sama politik,0
sdm apa rendah,0
pray apa yang mau di doa sedang orang sana seperti tidak punya agama,0
tak bisa di bicara baik baik abang sambil ngopi misale,0
keren sangat,0
apakah itu buah tradisi,0
aduh kenapa harus carok sih <EMOJI_CRYING_FACE> <EMOJI_CRYING_FACE>,0
carok bukan tradisi,0
kontool,0
madura bagus masyarakat kompak saya salut selalu paling depan jago jago nya,1
murah itu harga nyawa apalagi hanya masalah pilkada,0
ya allah kenapa harus pakai clurit dan kenapa hanya urus dukung dukung harus ada korban kasihan istri dan anak,0
miris,0
sdm rendah lagi perang <EMOJI_FOLDED_HANDS>,0
sampai kapan mau seperti begini sudah minim akal sehat kah hanya untuk selesai dengan cara baik baik,0
mantap lanjut <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sdm e sakmene,0
ini bukan carok tapi bantai,0
itu yang md tidak pegang sajam kan ya kok pada pegang sajam keroyokan hadeh,0
mana ini australia,0
guna agama masuk situ buat apa cak,0
mau bilang sdm rendah nanti ngamuk,0
primitif,0
wong edan wong gendeng mati saja,0
hari hari biasa di madura,1
wkwk nyala <EMOJI_FIRE>,0
lama lama orang madura punah,1
antara sdm rendah sdm gileh <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
ngeri korban,0
seperti ayam di sembelih,0
ya siap benyak janda anyar,0
ya allah apa fungsi sampai begitu padahal rugi sendiri,0
lanjut jangan sampai punah <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
kasihan istri dan anak <EMOJI_CRYING_FACE> <EMOJI_CRYING_FACE>,0
lebih akal,0
budaya yang mesti hilang karena banyak mudhorotnya daripada manfaat,0
carok apakah ada manfaat,0
simak suhu,0
apakah ini adat apa tidak baik jadi martir sih seluruh jawa dari preman,1
sabung ayam sabung suku,0
malu maluin malah kalau bisa di hkum matoy para laku carok biar ada jera,0
prindafan <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
apa yang di cari kok sampai seperti begini apa tidak kasihan keluarga apa tidak sayang nyawa ya allah moga tidak ada jadi seperti begini lagi di madura amin,1
kenapa tidak pakai panah atau senapa saja sih biar cepat,0
madura sdm ruueendah,1
madura hama,1
sana sudah apa belum sih,1
kita sedang di tertawa <EMOJI_LOUDLY_CRYING_FACE>,0
kok main kroyok kan,0
ya allah malu maluin,0
mending ke palestina,0
perintah harus tanggung jawab karena kacau ini awal dari bijak yang tidak masuk akal dan memalsakan diri,0
kenapa lawan sama coba ke gaza bela saudara,0
tangan kosong tuju atas ring lebih jago,0
kurang populasi,1
moga selamat,0
summon panglima <EMOJI_BIRD>,0
jadi takut kalau ke madura,1
warga tolong lah,0
orang orang bosan hidup,0
terus madura baik sekali tradisi ini <EMOJI_CLAPPING_HANDS>,1
egois semata,0
pemerintanah adem ayem keng pendukungah se lakoh masalah,0
baru kemarin ada postingan kata hari ini carok cakna sih mbah <EMOJI_CRYING_FACE> <EMOJI_CRYING_FACE>,0
mana mana kita ada pasti jadi omong warga lain gara gara begini,0
masih kurang dewasa dalam politik,0
laki pakai tangan kosong <EMOJI_FIRE>,0
padahal bupati tidak peduli sama mereka wkwk,0
kirim mereka ke timur tengah,1
kalau deh makan korban seperti itu siapa yang tanggung jawab,0
tak beres kabih,0
bayar berapa sampai bunuh begitu,0
carok itu bukan harus satu lawan satu tapi kenapa jadi seperti tawur,0
kampung sangat primitif,1
saya suka ribut,0
ini pilih hokage ya,0
saya ada video,0
gapapa kurang populasi itu sedikit lebih baik <EMOJI_MOAI>,0
dikit carok kenapa tidak ganti dikit catok biar rambut kalean lurus mulus seperti boger bojinov,0
madura emas,1
tolong beda sdm rendah sama sdm gileh <EMOJI_MOAI>,0
poke <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
benar besar pengaruh bisik setan padahal jika mereka abai omong unfaedah itu mereka akan lebih selamat <EMOJI_CRYING_FACE>,0
wajib di hukum,0
maaf ya madura elite cara pikir dan mindseat nya tidak bak gerabak itu manusia yang tidak pernah hiling dan shoping,1
sdm baik,0
sdm rendah <EMOJI_FACE_WITH_TEARS_OF_JOY> mexico,1
rebut apa saudara sampai tega bunuh manusia,0
astaghfirullah miris pikir <EMOJI_CRYING_FACE>,0
ya tidak bisa kurang manusia sdm rendah lanjut <EMOJI_FIRE>,1
hemmb,0
probolinggo simak,0
bukan karena harga diri sendiri yang bela tapi harga diri orang lain demi tahta dan jabat hanya mati dan sesal yang jadi menang hingga keluarga tinggal untuk lama sungguh miris dan tragis <EMOJI_FACE_WITH_OPEN_MOUTH> <EMOJI_CRYING_FACE>,0
sibuk dengan milu sampai sampai abai yang di rumah seperti nyawa tidak ada harga bertarubg boleh tqpi lihat kondisi kenapa yang kamu pilih juva tidak akan peduli perut lo lo masih harus kerja sendiri bukan orang yabg kamu pilih yang biayain hidup lo,0
sdm rendah kata carok vs ini kok keroyokan heleh,0
sampai sobek begitu,0
saya cinta madura tapi tidak dengan prinsip yang ini muak sangat rasa,1
ketapang kali,0
tangan kosong lah kalau pada mau ribut,0
bilang sdm rendah tidak terima ngamuk namun perilaku tunjuk yang demikian,0
sumenep pamekassan adem ayem nyala kota sumenepku <EMOJI_FIRE>,1
mengapa manusia jaman sekarang begitu kejam ya,0
padahal saudara agama sedih lihat ya,0
kalau sudah begini terus bagaimana,0
sdm jongkok ya begini <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sdm masih rendah apa pasti dicarok bunuh,0
ketika siapa generalisasi suatu golong maka pantas juga di kata bagai sdm dengan iq rendah <EMOJI_FIRE>,0
malu,0
madura mayoritas muslim tapi laku <EMOJI_SKULL>,1
cak lihat cak,0
carok itu vs saling bawa senjata lah ini vs yang tangan kosong yang bawa celurit demi harga diri harg diri mana yang pamer jika nyawa sama suku saja tidak di arti,0
apa masalah nya solusi carok,0
mending bantu palestine deh dari pada perang antar saudara begini,0
moga kita selalu dapat lindung dan tunjuk allah yang maha kuas,0
mana nih para calon bupati <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
bisa keroyokan hem,0
<EMOJI_LOUDLY_CRYING_FACE> <EMOJI_LOUDLY_CRYING_FACE> moga segera hapus segala bentuk kkerasan di bumi madura,1
otw balik ini,0
madura sih paling tradisi sdm rendah ke doktrin bibib syi ah <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
sudah tradisi gp wong warga nya suka kok,1
sumbu pendek semua,0
bahan roasting nih bang,0
yang mau video ful nya dm,0
saya bagai orang madura malu apa yang di bangga dari carok kalau nyawa jadi taruh kalah masuk kubur menang di penjara,1
sdm rendah masih primitif bikin malu nama madura,1
apakah ini yang maksud sdm rendah <EMOJI_CAT_WITH_TEARS_OF_JOY>,0
turut info teman saya yang di madura yang dicarok itu calon bupati saya menganalisa mungkin itu persaingangan antar sama paslon cmiiw <EMOJI_FOLDED_HANDS>,1
tidak penting lur sekarang itu jaman kerja cari uang buat keluarga,0
ini bukan carok ini bunuh yang laku dengan dengan sadar dan sengaja dan dengan sadar pula aksi sebut rekam di sebar luas coba bayang bagaimana asa anak dan istri,0
dulu saya pernh kuliah di madura ya kalau info dari teman madura carok itu jadi kalau harga diri kita atau keluarga injak saya fikir kalau itu alas nya masuk akal sih tapi untuk sekarang saya rasa bukan lagi tentang harga diri tapi lebih ke beda dapat beda pilih jadi salah kaprah,1
laki itu tangan kosong,0
ini bukan harga diri tapi masalah essenah tabuk,0
ini bukan bencana tapi kualitas pola pikir yang harus di ubah,0
sudah adat tidak baik kalian kalian itu saudara apa tidak ada khawatir generasi kalian lanjut,0
tau saya carok itu vs bukan vs kabeh,0
konyol yang hakiki,0
sampang dalam,1
biar saja biar populasi orang orang seperti mereka kurang di indonesia,1
orang madura ya saja terlalu pakai ego dengan politik tidak ada yang salah dukung atau raka tidak bisa tanggap hal politik dengan bijak sana <EMOJI_FOLDED_HANDS>,1
calon bupati ya saja akur dukung tidak jelas,0
di adakan milu ini buat tukar dapat satu sama lain bukan malah taruh nyawa,0
saya juga orang madura dan jujur orang madura memang tidak cocok ajak politik apalagi diskusi tentang ini,1
madura memang sangat rendah harga diri ya mata kota yang lain karena hal sepele pun mereka taruh nyawa tidak bisa ajak kompak hanya semata saja mereka <EMOJI_FOLDED_HANDS>,1
itu lagi cod ya,0
primitif,0
sabda rosul yang bunuh dan bunuh semua tempat di neraka,0
mexico memang agak <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
malah main perang an,0
saya madura tapi modern polisi wjib rampas sajam yang deh di rumah,1
mrnurutku madura paling aman sumenep dan pamekasan,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> lama duduk madura habis oleh teman sendiri,1
seperti zaman kuno saja kapan maju pulau madura kalau kerja rakyat hanya carok,1
sampang jamet,1
ini tradisi ya maaf tanya,0
yaalloh ngeri sangat,0
madura receh,1
<EMOJI_CRYING_FACE> saya bagai turun madura sumpah sangat malu dengan hal seperti ini apalagi hanya masalah pilih bupati sampai hilang nyawa <EMOJI_CRYING_FACE> hm,1
mathsn lama langsung serang dong,0
mau heran ini madura,1
mereka itu mikirnya ke begitu wah saya keren bisa bacok orang hadeh rendah sangat,0
kita sebut mereka dengan baqar sapi karena otak dan perilaku tidak mnunjukkn sbga manusia sbnrnya,0
madura seperti begini terus gs bisa jadi kota madura maju takut orang luar mau investasi di madura jdikan kota maju <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
ye allah tidak ada yang ingin pristiwa ini jadi <EMOJI_CRYING_FACE>,0
masyrakatnya bang,0
moga cukup ini saja,0
hedeh zaman wes maju masih ada budaya bar bar begitu sin penting cerdas intelektual,0
itu budaya harus lestari,0
saya orang madura di kalimantan barat saya tidak ajar beladiri dan jenis nya agar saya tidak pernah punya pikir cedera cukup modal jujur dan tolensi,0
mati berapa,0
itu sebab saya takut punya teman madura,1
kasik musik lodruk min,0
muslim tak akan sakit sama saudara muslim,0
tugas sadar,0
bagaimana nanti tanggung jawab para petinggi yang di bela mati an nanti di akhirat,1
mereka masih di abad ke sama <EMOJI_CRYING_FACE>,0
mexico tidak kembang <EMOJI_CLAPPING_HANDS>,1
latih karnaval ta ini kak,0
apakah harga diri lebih mahal daripada agama iman,0
tangan kosong cok lek wani,0
tidak ada yang kerja kah iku <EMOJI_FACE_WITH_OPEN_MOUTH> <EMOJI_DASHING_AWAY>,0
saat mana manusia sudah siap temu malaikat maut,0
disumenep jarang carok karena pada sekolah,0
vrindavan biar saja <EMOJI_FACE_WITH_TEARS_OF_JOY>,1
hari normal di mexico,1
sampang tidak akan baik baik saja jika hun negatif,0
<EMOJI_FACE_WITH_TEARS_OF_JOY> biar saja entar juga musnah,0
wow primitif seperti tata krama belum temu sini,1
carok sih oke takut cuman dengan jarum suntik <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
biar saja mereka punah dengan cara yang mereka bangga,0
dari dulu tidak baik saja cok,0
daerah kamseupay <EMOJI_FACE_WITH_TEARS_OF_JOY> nih,1
jateng tidak ada aret,1
adat kok seperti begini nyawa e taruhanya,0
di kampung sendiri atau di kampung orang ini carok nya,0
alhamdulillah kurang populasi,0
kenapa primitif begini harus kasih paham yang bagaimana biar kalian tahu,0
agama islam larang,0
serah asal jangan bawa ke daerah lain ya,1
alir santoryu tidak ada banyak nitoryu,0
meski beda harus tetap satu,0
kronologi,0
ini kaya sampang bagi primitif,1
mengapa mad,0
akibat sekolah mbolosan,0
masalah apa sampai carok,0
bikin malu orang madura yang luar daerah,0
sudah tonton ful nya kapar,0
mexico utara <EMOJI_CRYING_FACE>,1
ya allah <EMOJI_SAD_BUT_RELIEVED_FACE>,0
korban politik kasihan kluargax mad <EMOJI_CRYING_FACE>,0
carok anjay <EMOJI_FIRE>,0
kalimantan juga <EMOJI_CRYING_FACE>,0
sampang sdm rendah,1
selalu mundur belakang,0
padahal baru saja tayang film tentang ini,0
bagaimana mau maju kalau seperti begini,0
nyata sampang belum siap demograsi,1
astagfirullahaladzim <EMOJI_CRYING_FACE>,0
jago kata,0
kumpul orang gandeng,0
kok tidak di blur min,0
nyawa sudah tidak ada harga kalah kan lebih enak lebih nila mana nyawa dengan harga diri,0
mexico cabang jatim,1
mudah sangat di adu domba <EMOJI_FACE_WITH_ROLLING_EYES>,0
untung apa <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sdm rendah bikin malu,0
taroan nyawa yang di dukung jadi tetap saja kamu di tinggal,0
mexico memang beda <EMOJI_CRYING_FACE>,1
kok bisa begitu ya aneh sekali <EMOJI_CRYING_FACE>,0
keluarga tunggu di rumah dia pulang dengan selamat tapi yang ada malah seperti ini,0
gampang di adu domba <EMOJI_FACE_WITH_TEARS_OF_JOY>,0
sdm sdm wkwk,0
ulama apa tidak dengar lagi,0
sdm rendah cih,0
mati sia bela orang yang belum tentu amanah jadi pimpin adalah hal yang bodoh <EMOJI_CRYING_FACE> turut duka cita,0
keri primitif,0
burung se atellasah kadok,0
sdm rendah tidak didik <EMOJI_CRYING_FACE>,0
sampai kapan kalian akan begini apakah kalian tidak sadar bahwa kalian itu hanya butuh sampai tanggal saja lebih kalian belum tentu di ingat,0
