comment,label
menurut gua kyanya cuma jateng ya yg normal yg gk waras cuma gajih umr nya 😂,1
Yg katanya SDM paling maju *ups,0
Kau bilang jateng umr rendah?tapi di daerah jawa barat banyak tuh yg jadi pengemis😂😂😂,1
Setidak nya jawa barat ga bikin onar 😁,0
Banten ada apa ya,0
Jateng & Jogja aman,0
Barat n timur kompak udiknya.,1
Semarang kreak 😂,1
Alhamdulillah gua orang jawa bagian tenggara,0
Apakah benar yg dikatakan orang2 Jawa=hama?😂,1
alasan wali songo di utus untuk berdakwah di jawa🗿,1
Memang bener ya kalimantan itu di atas jawa,1
Jgn di Jawa tengah siapa yg joget 🗿,1
Alasan papua tolak transmigrasi ya ini.,1
Untung jawa selatan alias cilacap 😂😂,0
Yg suka korupsi jari jawa mana ?,1
Jawa mah gituu suka bertingkah 🗿,1
INDAHNYA TOLERANSI🙏🙏,0
J dengan segala problematikanya 🗿,1
Jangan biarkan mereka berkumpul menjadi satu...,0
Itu yg joget cuma di salasatu kampung doang ga seluruh jawabarat.klo sound horeg hampir semua kota di jatim ada😂,1
Jawa pride dengan segala keberagaman nya😂,1
Jateng relate bgt njir 🗿🗿 mengsedih UMRkuh 😢,0
Untung saya Jawa Utara 🗿 @boriez814,0
Saya jawa timur gak ada tu gitu gitu..ingat lol jatim tu luas,0
Untung sumatera🔥,0
Untung gua Jawa Tengara Jadi Alhamdulillah aman dari BANJIR,0
Negri Konoha sebelah kan memang aneh2😂,1
Karna jawa tengah sebagai penengah jadi menikmati dari timur dan barat..🗿🗿🗿,1
Mending sadbor bagi2 beras dari pd jualan agama 🗿🗿,0
Semua elemen berasal dri jawa,0
Suku pemalas ngemis,1
Jawa Barat udah ngurangin ges.,0
Prinjavan.. bagian jatim (jaipur timur),1
Jawa tengah kemiskinan 😢😂,1
Jawa tengah bnyak mainan khodam coba cek di tiktok 😂,1
Jateng dengan pati nya 😂,1
MACAM2 KELAKUAN WARGA DI PULAU JAWABanten: Hal GhaibJakarta: Bocah TawuranJawa Barat: Ngemis onlineJawa Tengah: Jual agamaJawa Timur: Sound HoregD.I.Y - Jogja: Klitih 🗿🗿🗿🗿,1
Jawa barat memalukan,1
efek dari kepadatan penduduk.bernafas pun sulit.jadi nya kurang oxigen dalam otak@,1
Untung Saia Jawa tenggara,0
Semua Jawa kena😂,0
DAERAH ISTIMEWA JOGJA terselamatkan,0
Di Kalimantan juga ada yg begituan... Malem2 fullsound karaoke.. walau yg nyetel orang tebak pulau,1
Banten Jakarta Jawa Tengah. Masih Aman dan waras Alhamdulillah 🗿,0
Jawa selatan aman boss Quhh🗿🙌,1
Kayanya Jawa bakalan tenggelam sih,1
Malaysia: Ini lah Jawanesia😂,1
si jawa barat yang gamau dianggep jawa ternyata lebih jawa dari jawa,1
Sadbor mending 60% penghasilannya di bagiin ke warga kampungnya,0
Jawa tengag Gus-Gus an,1
DIY : ngopi liat tetangga pada rusuh,1
Bos kuburan jawa mana om?,1
Semua di Jawa 😂🙌,1
tapi jawa kan kunci,1
Jawa sambil dudukan ngopi n rebahan ketawa2 ngliat kalian beritingkah laku 😂,1
Ane yg jateng kabupaten banjarnegara.....,0
ga maksud membela tapi yg jawa barat kan tdk mengganggu masyarakat sekitar,0
Yg jabar ga mengganggu deh kayaknya,0
Jateng kesurupan,1
Jawa Selatan ada gak?,0
sejauh ini jawa tengah paling normal 🗿,1
Jateng konser gus gus an,1
Pulau paling membebani APBN. Pingin pisah aja jgn ada jawanya,1
Ga di ml ga di real parah emang jaw,1
Tu yg di jabar pindahin aja ke jatim bawa sama rombongannya skalian,1
Ah belum seberapa itu sini main ke .............,0
Ngak tau kenapa seneng gua lahir di luar jawa😂,1
Jateng ga cuma UMR. Tapi LADANG PERANG POLITIK REDBULL DAN MUKIDI🔥,1
Jawa tengah bagian barat yg paling anteng mas🗿,0
Banteng tetap ngopi nyantai nonton,0
Semarang aman🙌,0
Benar juga🗿,0
Jawirr2 🗿,1
Jawa itu pulau atau suku?,0
Ttp aja luar jawa banyak rantau ke Jawa buat cari kerja ke kota mksdnya pulau ya bukan prov,1
Orang jawa makin ke timur makin aneh kelakuan nya 🗿,1
Jawa tengah dengan gus gusan😂😂😂😂,0
Yg mimpin negara ini dari awal merdeka sampai detik ini tetap suku Jawa yg jadi Big King nya.jadi saya walau rakyat jelata biasa bangga jadi bagian suku Jawa salam Bhinneka buat soudara sebangsa semua.,1
untung gua lombok NTB,0
bukan orang jawa tengah yang bilang sdm rendah malah saya suka dengan ini,1
Siapa itu pak Ganjar break dance ya,0
Jawa Jawa Jawa 😂,1
Terlalu banyak bergaul sama kuburan jadi gini😂😂,0
Presiden kita kalau gak berasal dari Jawa pasti maju nie negara,1
Jenis jenis jawa dengan skill nya masing masing,1
NOTE : Inilah alasan kenapa Indonesia itu berbeda Dari jawa 🤣..... Jadi kalian paham kan ini budaya jawa,1
Pati sudah bukan jateng..pati masuknya jawautara,1
Jawa tengah tempatnya orang santai😂,0
Jogja & Banten nyimak,0
apakabar klitih di jogja mas,0
kelakuan wadidaw jateng pas kemaren pilgub,1
Ingat kata PKI : jawa adalah koenci,1
Jawa: hama,1
Tapi jateng gak ngemis online 😂,0
Jateng = umr rendah 😍,1
Cuk Jabar mental nya emng ngemis ya ?,1
Jawa tengah diternak isilop🙌,1
Gus gus jawa mana ya?,1
Bertahan menghadapi kemiskinan sebaris terapit 2 insanity,0
UMR rendah gak banyakan tingkah,0
Yang barat dan timur banyakan tingkah UMR nya lebih tinggi daripada yang tengah pengangguran pun berlimpah,1
Jawa Tengah orang kesurupan,1
tapi umr kami di semarang lumayan lo🗿,0
Orang Jawa tapi MALU ngaku orang jawa kalo di luar pulau Jawa… ngakunya “orang jakarta”☝️,1
Mana ada jawa tengh begitu,0
Daridulu hanya Jateng dan Jogja yang gak aneh aneh ......,1
Pulau Jawa saat ini dilanda krisis moral. Ketik 1 untuk menyelamatkan Jawa,1
Untung gua jawa pegunungan 🤣,0
Emang yang netral cuma Jawa tengah😂,1
UMR rendah plus wilayah rawan gelapin mobil atau motor rental?,1
🤣🤣🤣 Jawa Barat agak lain emang,1
Maap bang demak lagi rob gimana ini woeee🗿,0
Jawa jawa biang masalah 🗿,1
Jawa apa yg tenggelam?,1
Jawa tengah bagian barat adem ayem🗿😀,0
Apakah UMR mempengaruhi pola masyarakat,0
Lagi adu mekanik 🗿,0
Luar jawa kalo dirasisin balik langsung ngancam pengen merdeka 🤣,1
Aku suka jawa pergi dari jawa. Hidup kok ribet...,1
Jawa tengah klitih dimana mana . Konflik papua ..,1
Saya jawa timur tpi saya bangga dengan jogja 😂🔥🙌,0
Sok tau bet,0
Nggak banyak tingkah cuman agak lain🗿,0
Jawa Tengah gabisa ngapa2in soalnya takut di-dor,1
Teriak jawa jawa jawa tapi tinggal nya di depok 😂,1
wkwkwkw gw aja orng jawa malu anjir ngeliat para jamet,1
saya sebagai org jawa dan jatim aja juga heran bang😂,1
Jogja ga ada ya🤣🤣,0
Solo santuy🙌,0
Banten dan DKJ nyimak lur 🗿,0
Jawir: Mulai,1
Bisa kliatan dari SDM nya,0
Jawa aib bangsa 🗿,1
Kalo di gabungin gimana yak apakah akan party merusak dunia wkwk😂😂😂,0
Jateng nyimak bos,0
Jatim mulai membawa keorindavanan mereka ke jateng,1
harusnya ada jawa utara dan selatan biar aman 🤣,0
jawaaa primitif,1
Pling cm bocil lu🤣,0
Pasti yg posting suku primitif ini🤣,1
Jogja klitih 🤣🤣🤣🤣,0
Jawa yg waras ya jawa yg di luar pulau jawa,1
Plat A cmn bisa hemm,0
Jawa tengah darksystem ml,1
temen gua jateng makan beling,1
Benua Jaipur emang....,1
Jawa londo ireng 🗿,1
padahal 1 pulau jawab ada racunya.. cuman yg lagi nait daun jabar sama jatim aja..,1
Banten dan Jakarta nyimak,0
pantes masuk tiket Gunung Jateng pada murah murah,0
Biasa lah hari harinya makan jengkol🗿,0
Jawa Timur menyala🔥,1
Jawa tetap lah jhaw😂,1
Untung saya jawa selatan kwkwkwkw,1
Survey membuktikan kalau Jogja menduduki peringkat ke-2 sebagai provinsi dengan SDM yang tinggi🔥🔥,0
Jabar cenderung lebih ke ngemis sih😂,1
Umr ngebunuh rrakyat6,0
Nama pulau harus di ganti,1
baru tau sadbor dari jawa barat,0
Aku jogja mas,0
Jateng  gunung bre,0
Masalahnya hiburan dari timur sama barat mulai menjamur di area tengah... 😭😭😭,1
Yg salto2 mana ?,0
Gua yang suku Jawa biasa aja KLO di bully 😂,0
jateng kalem gw kira ramah tenyata umr rendah,1
pilih jawa timur lah.hobby mahal.biar bacot tetangga diem.pokoknya sound tetap maju 👍👍👍👍,1
Jawa rupa rupa warnanya,1
Intinya jawa!,1
Setidaknya jabar tidak mengganggu dan merusak fasiltas publik gak kaya jatim.👏 jabar cuma di sekitaran kampungnya saja gak sampe ke jakarta ngerusuh sound eee 💩💩💩 🖕,0
Jateng maling motor. Jogja klitih. Banten org gada toleransi. Ah normal jawa,1
rasis,0
Tambah lagi Jatim =CB,1
Jateng buat tempat liburan dari hiruk pikuk nya jabar dan jatim 😂,1
Wah seru nih jawa teriak Jawa 🔥🔥🔥menyala Jawa,1
Umr di daerah gw cuma 2 jt lebih bjirr,0
Jual agama itu darimana? Emang sound horeg cuma Jatim? Lol,0
umr rendah mah dr jaman majapahit🗿,0
gpp joget2 yg penting tidak merugikan orang lain😂,0
Jateng adem nan indah dengan gunung slametnya,0
jabar harusnya ormas lah,0
Tambah lagi yg lagi viral acara CB 😂,0
Yg ahli bikin makam palsu dari provinsi mana,1
jangan sampe ke jateng ya anj,1
Semua yg aneh dan hebat dari jawa 🔥,1
Jateng gus2an habib2an wali2an.. wkwk ganyadar,1
Konten pemecah belah bangsa 😡😡,0
Adminnya dari mana pengen tau ..?,0
JAWA TENGAH UMR RENDAH🙌,1
Dah lama bet ngga lihat meme ampun dj..,0
Kalo di jateng adanya umk rendah 😥,1
Jawa barat menghasilkan duit dengan goyang sadbor dan ga ngerusak fasilitas umum...beda halnya jawa timur udh ngerusak ngeluarin duit yg katanya beberapa miliar+ngerusak fasilitas umum😂hanya org sdm rendah aja yg ada di jawa timur😂makanya banyak yg bgtu,1
Ini orang mana yang posting .. mau saya editin daerahmu,0
Apakah ini awal mula perang suku? Saling hina suku......,0
Macam2 jawa bah judulnya 😂😂😂😂,1
RSJ (RUMAH SAKIT JAWA),1
Gegara 1% orang kek gitu semuanya kena😂,0
ekhem senggol dong😍,0
Untung jawa Kalimantan orng nya ga kaya jawa ono😂,1
Sumatra ijin ketawa 😂,1
@rhmdmswndi motor lu baru vario gaya lu sok ngatain kuli bang,0
Sebangsa sejawa sepridavan..,1
Jabar setidaknya tidak merugikan orang lain,0
dj slow bas + nyaman di telinga cuma di @azhar_fvnky sabi ga bang? 😜,0
JAWATENGAH MASIH AMAN😂😂,1
Sumbar : Nasipadang dlu gasi😂,0
Yogyakarta ga ada min??,0
Gwa Jawa barat ga ada yang sama di vidio di atas tuh,0
Alhamdulillah jakarta ga termasuk SDM low..walaupun di pulau jayA,1
.... Jawa tengah :  WARTEG !!! kaga warteg kaga WARRRREEEEEG !!! ...😂😂😂😂😂😂😂😂😂,1
Sunda Jawa sunjaw,1
Sadbor merugikan siapa ?,0
Jawa Tengah maling mobil rental,1
Jawa Tengah : Klitih,1
Yg maling di indomaret jawa mana min ?,1
Kita pindah ke banten aja kayanya disana aman tentram😂,0
Sunda = ngemis,1
Gua malu njir 😂,0
Sia sia Soekarno ama soeharto fokusin pembangunan di jawa😂,1
Jawa tengah byak gengster,1
Intinya jatim udah makmur makanya tinggal nglakuin yg seneng2,0
jawa selatan ga ada?,1
Klitih bang jateng😢,0
JAWA = HAMA,1
UMR lu masih ngesot noh 😂,0
Untung ibuku orang jateng,0
di jawa tengah ada yg mewakili yaitu si miftah,1
Jateng: UMR rendah anj 🗿Klitih merajalela serasa hidup di Gotham 😂 pati kota yg org orgnya punya fetish nyuri 😂,1
Real Jawa hama 😢,1
Kalau jogetmah ga hanya dr sunda. Kalau horeg ga hanya dri prindavan,1
Lumbung suara pemilu 😂,0
Emang di jawa pada kyak gitu yh,1
Bapak Ta'im Jawa mana.??? Yg ngatain tukang es itu,1
Diluar Jawa...Brita pembunuhan setiap hari ada..😂😂,1
Ada2 aja gebrakan jawa. Jawa ori merasa tersaingi keanehan jawa barat,1
Seluruh komen ini pada rasis orangnya anjing,0
Utu horeg harganya millyaran,0
Banten ada Dinasti main nya main aman diam senyap seolah gak ada bergerak memperkaya keluarga besar,1
pesona JAWA 😂,1
Itu pak Ganjar ya😂,0
Dan nasib bangsa indonesai di tentukan mreka. Dengan suara pemilih terbanyak. Karna negara ini tergntung mreka mohon untuk pembangunan manusianya bnr2 jadiin prioritas,0
Jangan rasis sama suku jawa yg pada komen.. inget banyak orang luar jawa yg nimba ilmu bahasa di jawa khusus nya di kampung inggris pare - kediri.. jangan buta akan fakta kalian,0
Padahal dulu tanah Jawa ga begini 😢,1
Jawa Tengah yang lucu umr nya 😂,1
Yg istirahat di indomaret sampe rugi 4 juta itu bagian mana..nganjuk itu mana ya? Oo iya itu sih di mesir ya..salah gw..,1
Jawa sedang tidak baik-baik saja,1
Clan Jawa sedang tdk baik2 saja😂,1
Untung saya banten😂😂,0
Plat AA  aman. Sholawatan &spot view  pemandangan objek wisata..... umr kalah tapi petani kaya2..😘😘😘😘,0
Pada rasis sesema,0
Saya Madura swasta turut prihatin,1
Ada apa ini?,0
Pulau yang merasa agamnya paling kental tapi sifat dan pola pikirnya primitif,1
Madura pride bro..... kerennnnn,1
Mexico menolak modern👏,1
Bangga anjay. Hhh😂,0
pantas aja madura ketinggalan jauh😂 dekki mun ekoca sdm rendah ngamok wk,1
Kali ini saya benar² malu jadi orang sampang. Gak kuat trs dikatain sdm-sdm rendah. Tapi nyatanya emg kek gini kan. Tapi apadaya disisi lain aku masih vinta tanah air kelahiranku. Hanya saja aku malu dengan semua ejekan itu😢,0
Please jangan jadikan kebanggaan hal² kayak gini. Yg buat citra masyarakat madura semakin buruk,1
SDM rendah. Memalukann,0
noraaaaaak,0
mexico sedang tidak baiki2 saja @noval_ali26,1
Pola pikir primitif,0
Atasan lihatnya sambil ngopi. Rakyatnya carok banyak yg mati cuma gara gara pilihan. Kasihan keluarganya kalau sampai mati,0
PRIMITIF tingkat n@jis,0
Itu bukan.c4rok tapi pembvnvhan krn lawannya tangan kosong gak pake celurit spt yg laen.,0
Saya malu jd orang madura sungguh😢 knp sllu saja ada kekerasan seperti ini berantem saja gk usah pakek clurit sgalak😢,1
gokil kawan 😂🔥 @fatihfathurrahman,0
Sampang mana ni? Tradisi ini apa ndak bisa di hilangkan?,0
Akatsuki menyerang konoha,0
Aduh2 belani pilkada kok sampek segitunya klu yg di dukung menanv mereka jga gk bakalan diangkat jadi pejabat to ngapain berpikiran bodoh,0
Kecerdasan emosionalnya cacat....👎,0
jualan warung aja si biar bisa di malingin repot jadi mdr mah seakan2 dunia milik sendiri😂,1
Pilkada sementara silaturahmi selamanya,0
Merasa hebat yaa klo acarok??? Emg ga bsa diomongin dgn baik”???,0
Kita perlu meminta bantuan uciha itachi dengan jutsu mata izanaminya,0
SDM RENDAH‼️,0
Pantes di usir dr kalimantan orang primitif satu lg serakah😂,1
Pemilu min????,0
Tolong Warga Madura Yg Punya Celurit Agar Diambil Dan Dibersihkan Biar Tidak Banyak Menelan Koran Carok Lagi Carok Lagi,0
🤔kira² yg di bela sampe ada nyawa yg melayang akan peduli dengan keluarga yg di tinggalkan atau masyarakat nggak?  Politik hanya musiman tretan jangan di anggap serius semua banyak permainan,0
Menyala abang ku 🔥,0
Istighfar.. utk org madura. Apalagi orang orang ujung... bisa ga. Emosi itu ge perlu dampingi senjata tajam.. logis dikit.. mohon perubahan adat spt ni d hilangkan,0
Pikiran manusia iQ rendah ya begini jadinya,0
@17.ed_ @muhaimin.alie ayolahhh perbaikii Sampang Ed min wkwk 😂,0
Kenapa kl yang kayak gini tidak di pidanakan,0
Info tahlilan,0
Si paling bxk xawa😂😂😂,0
Tetep saja primitif ... Disebut SDM rendah tapi nyatanya otak ga bisa diajak maju...,0
Carok krna politik..Yg carok masyarakatnya..Yg tepuk tangan pejabat nya..,0
Pengeroyokan,0
Murid patimura kah,0
Kelalaian org2 yg kurang pemahaman...d bodohi dg pemikiran2 rendah akan SDM..mirisss,0
@zainalarifin.01 viral dah skrg,0
Budaya primitif kayak gini harusnya dikurang2 i😢,0
@chandra_aska mati 40 sekarat 21,0
Parkara pilkada ajiah mad?,0
Resiko carok istri harus siap jadi janda padahal kalah menang  cari makan tanggung sendiri emang sangat pendek pemikiran orang sana😂,0
Tradisi bebek carok setiap tahun di madura selalu saja ada,1
Ini klw seumpama dihukum islam semua yang terlibat dalam carok dihukum pancung.,0
mereka ini udah dewasa atau engga sih?,0
Beruntungnya aku lahir di sumenep jarang ada carok🥲,0
adat yg akan sll dilestarikan,0
Aduhhh stretanan kok malah kemakan sama politik,0
SDM apa? RENDAH,0
Pray? Apaan yang mau di doakan sedang orang2 disana kayak gak punya agama,0
Tak bisakah di bicarakan baik baik abangku...sambil ngopi misale...,0
Keren banget,0
Apakah itu sebuah tradisi?,0
Aduh... Knp harus carok sih?? 😢😢,0
Carok bukan tradisi!,0
Kontool,0
Madura bagus masyarakatnya kompak . Saya salut selalu paling depan jagoan jagoan nya,1
semurah itukah harga nyawa? apalagi cuma mslh pilkada,0
Ya Allah kenapa harus pake clurit dan kenapa hanya urusan dukung mendukung hrs ada korban kasian istri dan anaknya,0
Miris...,0
SDM rendah lagi perang🤣🙏✌️🤸,0
Sampai kapan mau kyk gini? Udh minim akal sehat kah hanya untuk menyelesaikan dgn cara baik baik?,0
mantap lanjutkan😂😂😂,1
Sdm e sakmene 🤏,0
Ini bukan carok tapi pembantaian,0
Itu yg MD ga pegang sajam kan ya? Kok pada pegang Sajam + keroyokan? Hadeh,0
Dimana ini Australia ?,0
gunanya agama masuk situ buat apaaa cakk,0
mau dibilang sdm rendah nanti ngamuk,0
PRIMITIF!,0
Wong edan. Wong gendeng. Matikan saja!,0
Hari hari biasa di Madura,1
Wkkwkwkw menyalaaa🔥🔥🔥,0
Lama kelamaan orang Madura punah,1
Antara SDM RENDAH & SDM GILEH😂,0
Ngeri korbannya,0
Kayak ayam di sembelih,0
yap siap benyak janda anyar,0
Ya Allah apa fungsinya sampai gitu padahal rugi sendiri,0
@madura.receh lanjutkan jangan sampai punah 😂😂😂😂,1
KASIHAN ISTRI DAN ANAKNYA😢😢,0
Lebih berakal??,0
Budaya yg mestinya dihilangkan karna banyak mudhorotnya daripada manfaatnya,0
Carok apakah ada manfaatnya?,0
Nyimak suhu,0
Apakah ini adat? Apa tidak sebaiknya menjadi martir bersihkan seluruh jawa dr premanisme,1
Sabung Ayam ❌️ Sabung Suku ✅️,0
Malu maluin malahan.. klo bisa di hkum matoy para pelaku carok biar ada jera,0
prindafan 😂,1
Apa yang di cari kok sampai kayak gini.apa gak kasian keluarga apa gak sayang nyawa....ya Allah semoga gak ada kejadian kayak gini lagi di Madura aamiin,1
Kenapa ga pake panah atau senapa aja sih biar cepet,0
MADURA SDM RUUEENDAH,1
Madura :Hama,1
disana udah 2024 apa belum sih,1
Kita sedang di tertawakan.😭,0
Kok main kroyok kan,0
Ya Allah malu maluin,0
Mending ke palestina,0
Pemerintah harus bertanggung jawab..karna kekacauan ini berawal dari kebijakan² yang ga masuk akal dan memalsakan diri.,0
Kenapa lawan sesama coba ke gaza bela saudara,0
Tangan kosong menuju atas ring lebih jago,0
Mengurangi populasi,1
Semoga selamat,0
Summon panglima 🐦,0
Jadi takut kalo ke madura,1
@tretanmuslim wargamu tolong lah,0
orang orang bosan hidup...,0
Teruskan madura.. baik sekali tradisi ini 👏👏👏,1
Keegoisan semata,0
Pemerintanah adem ayem Keng pendukungah SE lakoh masalah,0
Baru kmrn ada postingan kata² hari ini Carok cakna si mbah 😢😢,0
Dimana mana kita berada pasti jadi omongan warga lain gara gara beginian!!!,0
Masih kurang dewasa dlm berpolitik,0
laki pake tangan kosong 🔥,0
Padahal bupatinya gk peduli sama mereka wkwkwkw,0
Kirim mereka ke Timur tengah..,1
Kalau dah memakan korban seperti itu siapa yang bertanggung jawab,1
Tak beres kabih....,0
dibayar berapa sampai bunuh² gitu,0
Carok itu bukannya harusnya satu lawan satu? Tapi kenapa jadi seperti tawuran?,0
Kampungan banget primitif,1
🤣 saya suka keributan,0
ini pemilihan hokage ya?,0
Aku ada videonya,0
Gapapa mengurangi populasi itu sedikit lebih baik🗿,0
Dikit² carok.. knpa gk ganti dikit² catok biar rambut kalean lurus mulus kek boger bojinov,0
Madura Emas 2045,1
tolong bedakan SDM RENDAH sama SDM GILEH 🗿,0
Pokeeeeee 😂,0
Benar² besar pengaruh bisikan setan.. pdhal jk mreka abaikan omongan2 unfaedah itu mreka akan lebih selamat😢,0
WAJIB DI HUKUM,0
maaf ya...MADURA elite cara berfikir dan mindseat nya tdk bak gerabakk ...itu manusia yg gak perna hiling dan shoping,1
SDM TERBAIK 🤣,0
SDM RENDAH😂😂😂 MEKSIKO,1
Rebutan apa saudara? Sampe tega membunuh manusia?,0
Astaghfirullah.....miris pemikirannya 😢,0
Ya setidaknya bisa mengurangi manusia sdm rendah lanjutkan🔥🔥🔥,1
Hemmbbb,0
Probolinggo nyimak,0
Bukan karna harga diri sendiri yang dibela. Tpi harga diri orang lain demi tahta dan jabatan... Hanya kematian dan Penyesalan yang jadi pemenangnya hingga keluargapun ditinggalkan untuk selamanya!!! SUNGGUH MIRIS DAN TRAGIS😮😢,0
Sibuk dengan pemilu . Sampai sampai mengabaikan yang di rumah. Kyk nyawa gk ada harganya. 🤧bertarubg bole. Tqpi liat kondisi napa. Yang lu pilih juva gk akan peduli perut lo . Lo masi harus kerja sendiri. Bukan orang yabg lu pilih yang biayain hidup lo,0
